Date,MIN,PIN,Legacy Code,Loc Code,Lead Time Mon,Lead Time Tue,Lead Time Wed,Lead Time Thu,Lead Time Fri,Lead Time Sat,Lead Time Sun,Order Model,Coordinated ordering code,Batches Min,Batches Max,Multiple Limits,Order Trigger Level,Allow Mixed Pallets,Pallet Treshhold,Allow Multiple Deliveries,Case Size,Pallet Layer,Pallet,Batch Size Selection,Effective order batch size,Min. delivery,Order parameter unit,Order parameter,AM/PM Order Send,AM/PM Delivery,PTZ flag,Non MO product,Ocado managed?,Shelving delay flag 1,Shelving delay flag 2
21/01/21,110012408,111142052,228011,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110012408,111142052,228011,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997691,111142431,228117,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997691,111142431,228117,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110012408,111142052,228011,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997691,111142431,228117,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997615,111142440,228010,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997615,111142440,228010,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997615,111142440,228010,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997615,111142440,228010,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110012408,111142052,228011,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997691,111142431,228117,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997615,111142440,228010,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110012408,111142052,228011,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997691,111142431,228117,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,108997615,111142440,228010,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111147128,111147558,4974455,759,3,2,2,2,2,2,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111147128,111147558,4974455,966,3,2,2,2,2,2,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111147128,111147558,4974455,994,3,2,2,2,2,2,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111147128,111147558,4974455,978,3,2,2,2,2,2,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111147128,111147558,4974455,857,3,2,2,2,2,2,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111147128,111147558,4974455,803,3,2,2,2,2,2,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110861223,110861231,5420458,759,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110861223,110861231,5420458,803,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110861223,110861231,5420458,857,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110861223,110861231,5420458,966,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110861223,110861231,5420458,978,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110861223,110861231,5420458,994,2,2,2,2,2,2,2,MRP,,,,,,,,,"10,0",,,CASE,"10,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111030376,111030413,650035,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111042801,111042836,622052,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,103965294,111131716,3400436,990,,4,,2,,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,103965294,111131716,3400436,763,,4,,2,,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,103965294,111131716,3400436,809,,4,,2,,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"-0,01",,AM,Yes,No,No,1,1
21/01/21,106606414,111131724,3401449,971,,4,,2,,2,,MRP,,,,,,,,,"3,0",,,CASE,"3,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,106606414,111131724,3401449,993,,4,,2,,2,,MRP,,,,,,,,,"3,0",,,CASE,"3,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,103965294,111131716,3400436,718,,4,,2,,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,103965294,111131716,3400436,952,,4,,2,,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,103965294,111131716,3400436,993,,4,,2,,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,106606414,111131724,3401449,990,,4,,2,,2,,MRP,,,,,,,,,"3,0",,,CASE,"3,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,103965294,111131716,3400436,971,,4,,2,,2,,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",,AM,Yes,No,No,1,1
21/01/21,111094821,111094855,4578126,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111071477,111071493,622047,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071522,111071549,622048,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071477,111071493,622047,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071522,111071549,622048,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071477,111071493,622047,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071522,111071549,622048,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071266,111071303,622043,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071477,111071493,622047,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071522,111071549,622048,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071477,111071493,622047,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071522,111071549,622048,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071477,111071493,622047,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071522,111071549,622048,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071477,111071493,622047,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071522,111071549,622048,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111062773,111062781,4700432,952,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062773,111062781,4700432,993,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062773,111062781,4700432,971,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062896,111062909,4730157,763,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062773,111062781,4700432,718,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062896,111062909,4730157,971,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062896,111062909,4730157,809,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062773,111062781,4700432,809,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062773,111062781,4700432,990,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062896,111062909,4730157,718,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062773,111062781,4700432,763,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062896,111062909,4730157,952,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062896,111062909,4730157,993,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111062896,111062909,4730157,990,3,,2,2,2,,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,111137991,111138002,608718,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111137991,111138002,608718,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111137991,111138002,608718,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111137991,111138002,608718,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111137991,111138002,608718,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111137991,111138002,608718,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111137991,111138002,608718,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111067988,111068008,683268,990,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111046474,111046482,4700392,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071581,111071602,622049,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111067988,111068008,683268,993,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071266,111071303,622043,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071581,111071602,622049,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111051978,111051986,4700402,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111067988,111068008,683268,763,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111051978,111051986,4700402,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111046474,111046482,4700392,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111046474,111046482,4700392,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111067988,111068008,683268,718,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071645,111071661,622050,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,PM,Yes,No,No,1,0
21/01/21,111046474,111046482,4700392,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071645,111071661,622050,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,PM,Yes,No,No,1,0
21/01/21,111071397,111071434,622046,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111067988,111068008,683268,952,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111067988,111068008,683268,809,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071581,111071602,622049,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071645,111071661,622050,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,PM,Yes,No,No,1,0
21/01/21,111071581,111071602,622049,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111046474,111046482,4700392,763,3,3,3,3,3,3,3,CO_MRP,111046482-4700392-5CS-763,"5,0","5,0",Yes,"0,5",No,,Yes,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071645,111071661,622050,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,PM,Yes,No,No,1,0
21/01/21,111071266,111071303,622043,990,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111051978,111051986,4700402,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071581,111071602,622049,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071397,111071434,622046,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071645,111071661,622050,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,PM,Yes,No,No,1,0
21/01/21,111051978,111051986,4700402,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071266,111071303,622043,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111051978,111051986,4700402,763,3,3,3,3,3,3,3,CO_MRP,111051986-4700402-10CS-763,"10,0","10,0",Yes,"0,5",No,,Yes,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071397,111071434,622046,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111046474,111046482,4700392,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071397,111071434,622046,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111051978,111051986,4700402,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071581,111071602,622049,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071397,111071434,622046,763,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071645,111071661,622050,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,PM,Yes,No,No,1,0
21/01/21,111071397,111071434,622046,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111046474,111046482,4700392,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",PM,AM,Yes,No,No,0,0
21/01/21,111071266,111071303,622043,993,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071581,111071602,622049,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071645,111071661,622050,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,PM,Yes,No,No,1,0
21/01/21,111067988,111068008,683268,971,3,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071397,111071434,622046,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071266,111071303,622043,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111071266,111071303,622043,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,108803251,108803278,5430208,803,1,1,1,1,1,1,1,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"-0,01",AM,AM,Yes,No,Yes,0,1
21/01/21,107702926,111159049,560526,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110092971,111159057,560531,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702889,111159031,560521,763,3,3,3,3,3,3,3,CO_MRP,111159031-560521-5CS-763,"5,0","5,0",Yes,"0,5",No,,Yes,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702926,111159049,560526,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702926,111159049,560526,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702889,111159031,560521,952,3,3,3,3,3,3,3,CO_MRP,111159031-560521-5CS-952,"5,0","5,0",Yes,"0,5",No,,Yes,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702889,111159031,560521,993,3,3,3,3,3,3,3,CO_MRP,111159031-560521-5CS-993,"5,0","5,0",Yes,"0,5",No,,Yes,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702926,111159049,560526,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702889,111159031,560521,990,3,3,3,3,3,3,3,CO_MRP,111159031-560521-5CS-990,"5,0","5,0",Yes,"0,5",No,,Yes,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110092971,111159057,560531,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110092971,111159057,560531,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110092971,111159057,560531,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110092971,111159057,560531,763,3,3,3,3,3,3,3,CO_MRP,111159057-560531-5CS-763,"5,0","5,0",Yes,"0,5",No,,Yes,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110092971,111159057,560531,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702889,111159031,560521,718,3,3,3,3,3,3,3,CO_MRP,111159031-560521-5CS-718,"5,0","5,0",Yes,"0,5",No,,Yes,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702926,111159049,560526,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702889,111159031,560521,971,3,3,3,3,3,3,3,CO_MRP,111159031-560521-5CS-971,"5,0","5,0",Yes,"0,5",No,,Yes,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,107702926,111159049,560526,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"32,0",,,CASE,"32,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111051505,111051513,683249,809,3,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111051505,111051513,683249,718,3,2,2,2,2,2,2,MRP,,,,,,,,,"6,0",,,CASE,"6,0",,QTY,"1,0",AM,AM,Yes,No,No,0,0
21/01/21,111076121,111076163,500650,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111076121,111076163,500650,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,111060946,111060962,500004,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111061017,111061033,500005,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111060946,111060962,500004,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,111061017,111061033,500005,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"4,0",,,CASE,"4,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
